Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Paraguay,PRY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.24451065,0.260855751,0.282823133,0.287478141,0.29342244,0.300225227,0.309162233,0.299529125,0.301083512,0.309031489,0.312938732,0.33140456,0.359650667,0.433886489,0.536229572,0.568809233,0.594636056,0.65676624,0.717302767,0.855894746,0.997416468,1.155269328,1.218515903,1.41235523,1.819707938,2.295221827,2.91256185,3.727178263,4.742294693,6.233979676,8.516085738,10.6553126,12.15589181,13.64134604,15.35652301,17.0574771,19.00568802,19.65396999,22.84942571,25.2897736,28.99839383,33.03949536,38.96988132,44.87160666,50.18216366,56.68217105,61.70184927,69.49818991,77.97271903,80.89092897,84.60465609,88.91157042,93.1629521,97.27177546,100,101.6048004,105.7954546,108.5207368,
West Bank and Gaza,PSE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2175301,60.59390888,62.17881594,59.79494272,56.5826302,54.86854936,60.5981126,62.01895066,62.94170696,61.60380825,60.91138641,61.35710736,64.88220202,68.25536519,77.99008791,78.16868047,88.67733993,92.62339964,93.92517798,101.6357439,103.7764055,100,101.1756106,105.9307049,
Pacific island small states,PSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,17.08506423,19.04748202,20.48878703,20.9414303,21.18836293,23.31201961,24.25180809,25.46790609,27.60210925,32.52965604,37.85890692,41.38241022,45.14804908,47.83872365,52.43199665,58.10070752,64.71250077,71.52199685,81.71199658,91.76174312,97.82442005,106.2267958,95.10893912,97.27406742,99.22882889,99.9872983,101.4372888,102.7271349,104.7845986,105.69342,106.8999781,108.469631,109.5370202,110.3321652,111.3589088,112.4296627,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.44456698,36.54081473,37.64032972,44.10560882,49.88643608,65.12310049,70.56844247,78.30970225,96.24228316,72.93422993,78.02455045,92.27977286,98.16112261,100,99.80150262,75.51140816,69.36082624,75.12072576,
Romania,ROU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034644947,0.102203972,0.3064677,1.003095556,2.397629799,3.442578137,4.962152415,11.68257217,17.3048841,25.8719641,37.01494209,51.03546257,62.58595677,77.23532786,89.20314199,100,110.5498977,127.8877895,148.1658191,154.0474436,159.0766186,165.0975391,171.7150979,177.540167,180.63534,185.3466479,189.8978332,198.6849662,
Russian Federation,RUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00075494,0.000874997,0.002000504,0.031816384,0.3142952,1.280118242,3.123528096,4.554163183,5.23998185,6.211405685,10.70764211,14.74421927,17.17547143,19.85715471,22.56993549,27.14758717,32.3887261,37.30211111,42.45145144,50.07561073,51.07397961,58.3198648,72.10758097,78.65922612,82.9141699,89.13277901,96.57693558,100,105.2092666,
Rwanda,RWA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.854024746,0.914871563,0.841944096,0.956037866,1.109242968,1.18648915,1.623820445,2.224089468,2.242960683,2.21415816,2.434165995,2.431394304,2.476285936,2.573263577,2.98259034,5.606349682,5.500328701,6.24350376,6.472311871,6.864876078,7.075269094,7.620821997,7.992960476,8.188725075,9.569073016,10.00581795,9.303236172,9.365128414,9.573537764,10.08065637,11.43766079,13.15090073,14.10871807,16.06566817,18.82756585,28.47981553,31.59021459,36.52508074,37.33893282,34.98755243,35.9607617,36.37304988,34.54126326,42.06839147,47.57960213,51.92589737,57.41942257,64.14080527,73.3010828,79.320619,81.40783744,88.39647168,92.89675868,97.03978651,100,100.2857359,105.7968154,113.566454,
South Asia,SAS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,6.544197975,6.610731025,4.995120096,5.521918673,5.581395805,6.217242888,15.56516922,17.44250508,20.32985473,21.97278848,24.18900642,29.77634435,41.03602319,45.84182793,48.73535775,49.31855336,48.86342686,48.35579978,35.36252375,37.74646859,34.36866979,37.31673672,39.96682091,39.06256825,38.9466986,38.29850523,38.7178547,40.97054547,44.18383597,45.71247497,39.34301593,45.04316152,49.97448007,49.1515615,52.07945823,53.28590943,59.17742772,71.10146612,79.32960638,86.02136093,101.2383945,85.33057227,100,115.5293906,120.168491,118.70684,116.0121971,96.39624526,93.45960018,100.377223,
Sudan,SDN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.010044471,0.010902546,0.011076229,0.01159801,0.012051026,0.011762443,0.012515751,0.013361789,0.013678148,0.014855489,0.015943005,0.016989165,0.019419542,0.023915473,0.027607803,0.029066673,0.031062397,0.036468496,0.045552771,0.056473994,0.068913275,0.086125868,0.112471985,0.141780002,0.189470375,0.276947228,0.356271994,0.448515635,0.802226709,1.096953987,1.823527915,3.442325538,7.202503546,14.22403326,36.87822078,75.43625509,100,147.5834473,173.6500356,201.1276844,220.9450698,224.495885,241.0838242,264.3967765,305.8378231,332.2159187,363.3670968,387.6016254,442.8332442,460.3671238,550.5104722,666.1263709,898.4459619,1212.034152,1622.855239,1913.40732,1860.877856,2472.387566,
Senegal,SEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,10.94082865,11.21091148,11.49558429,11.66647254,11.89925953,11.95314186,12.00289355,12.16289198,12.09692427,12.92759293,13.1916856,13.58767471,14.14526389,15.23224223,17.78534806,19.85363189,20.60592866,22.28818733,23.79768422,26.10762579,29.11750115,32.31994412,35.47673966,38.76692801,41.787352,45.5446484,48.15783334,47.39189296,46.72713707,47.43613841,47.42766099,47.08418841,46.64664575,46.58617246,62.37473021,66.97043359,69.8612882,71.29392504,73.25877149,73.51788449,74.9409105,76.89975597,79.43731133,79.84446326,80.26781476,82.26095074,85.54480471,90.0940332,95.98288279,95.03099579,96.05272972,99.45152456,102.0560412,102.1641029,100,101.0697846,101.8710418,103.6307886,
Singapore,SGP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,28.3410653,28.43479212,28.68293568,28.96311272,29.29982008,29.68249229,30.11679369,30.28558636,30.69685945,31.425071,31.92541319,33.57457948,35.43045509,39.91738871,46.26580725,47.36095826,48.17333783,48.84742238,50.38778651,53.08765391,59.04157935,62.58510276,65.3729281,67.44401695,67.95774763,66.98702066,66.15855979,66.52927785,70.21365345,73.1161582,76.51660835,79.90891919,80.70481401,83.45064515,86.51618798,89.36208216,90.67696208,91.61585572,90.37231881,86.84884846,90.09630328,88.07560533,86.97576374,85.49053055,89.12379522,91.10784135,92.67488198,98.10655121,96.643184,100.0460088,100,101.2478371,101.7999502,101.5713329,101.3125793,104.9462132,104.9079424,105.821059,
Solomon Islands,SLB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.75537012,37.27408293,42.18141064,47.91301668,51.24170609,54.74873633,61.40219136,65.24467138,68.90217637,71.18920856,78.80807117,81.75176172,91.7532334,93.31564789,100.0035619,105.3045917,109.7937004,116.249632,129.5492029,138.9209463,148.3830787,170.0806395,178.5970163,182.77603,187.334525,193.1048389,200.1133046,203.394028,
Sierra Leone,SLE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.008511923,0.008511921,0.008511922,0.008511924,0.008511923,0.00895428,0.009199043,0.008660833,0.00923825,0.010546844,0.01032088,0.009605709,0.010177276,0.012540964,0.014316878,0.015586605,0.016877831,0.020210688,0.02503096,0.02791846,0.026240913,0.02852343,0.033800729,0.040371238,0.056425772,0.095297325,0.170109342,0.451940785,0.742485598,1.199049473,2.045477072,4.679267476,8.51737014,10.79460166,13.49994934,18.03566085,23.37069683,23.89718481,29.57876943,34.66449879,35.8018906,62.23697139,59.7996368,67.65938452,76.33051674,89.0242515,100,106.7963321,117.4692525,126.6104301,148.3584522,174.1345158,195.1021887,208.6133136,212.3627468,252.4244764,256.9065822,294.5242348,
El Salvador,SLV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,10.539282,10.41541199,10.37442655,10.39463924,10.43886097,10.94384208,11.03209951,11.07626283,12.05555574,13.21881415,14.52588777,17.08741352,20.21810618,20.41220264,23.58883274,27.58757959,29.62836625,31.27270616,31.77088401,32.74064602,33.77244913,33.45399483,34.24636333,35.58419413,36.77886472,38.65718784,41.5255942,42.94730944,46.63748846,51.2110016,56.8073931,60.54256128,62.59304469,65.23958468,65.88911319,68.04666594,70.30308103,71.3595217,73.47809816,75.47395935,78.69497951,82.0999245,85.69761436,88.72258212,88.66952406,91.01587085,96.39885006,98.85598795,99.23204059,100,100.1867489,100.8123077,102.2042357,
San Marino,SMR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.34715026,82.81124498,84.082535,86.22927181,88.59289617,90.67392784,92.92267366,94.73684211,96.38922889,98.29110194,100,101.6774892,105.5865922,105.1432292,106.2544932,108.9424572,112.670409,109.0811692,110.4656701,111.3068387,112.3604212,
Somalia,SOM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.635679683,2.893649526,2.869804996,2.964398706,3.352836506,3.785182194,3.663815429,3.651929512,3.775999265,4.022284463,4.049994759,4.124666865,4.619223147,5.155668978,5.829588318,6.813542377,7.817266867,8.582945871,9.839210118,11.12307358,22.34660799,26.84409038,34.04651891,44.94323151,77.15427925,99.99886536,133.5253026,177.1276824,300.8467102,593.9215649,1873.625359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17247782,5.876253931,6.957831129,8.726068447,11.62630672,20.76208794,39.29114051,46.38055138,52.21961838,56.96481199,65.12751149,72.85283855,78.83987625,87.21039039,94.44714007,100,109.5610402,116.4234862,122.7567253,126.0811124,129.4550426,132.7361517,136.5001712,
Sub-Saharan Africa (excluding high income),SSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.851763,214.9592549,220.4140828,216.4431487,217.0998832,810.5468309,,
Sub-Saharan Africa,SSF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.89873551,37.94536297,43.8107712,48.88114178,58.28819929,67.10084678,76.65181807,100,107.5702136,120.9931718,130.4051873,148.152033,164.0347794,177.4952823,184.9299368,199.8187886,209.2559066,
Suriname,SUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.009970755,0.010282652,0.010673162,0.010959939,0.010981449,0.011245684,0.011649814,0.012049328,0.012246035,0.012607247,0.012996793,0.013696589,0.014280537,0.015824277,0.019030022,0.021025238,0.020985218,0.024166146,0.025991791,0.027819639,0.030991275,0.032358218,0.034764695,0.034930154,0.034820795,0.034493638,0.034925444,0.040953165,0.04500646,0.050465515,0.075652061,0.084985737,0.114644844,0.29515741,1.588725257,5.985583497,6.696823552,6.796853841,7.966702919,13.85992688,22.27883726,31.08571261,42.72833259,51.83714895,58.49196483,67.58150631,93.96100225,100,115.5210567,123.01153,131.8664306,150.1182196,166.231843,166.8697229,169.5157779,165.9935052,211.906297,242.8194019,
Slovak Republic,SVK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.79308636,44.83623833,50.86603375,55.89722994,58.38546553,61.2245899,64.28382777,68.96628373,75.4306191,79.26874007,82.40174793,86.81416018,91.83355252,94.07513405,96.82122031,97.91447249,100.6899546,99.5170483,100,101.6476787,102.9302238,103.4639459,103.2983109,103.1403873,102.6778933,103.9894362,
Slovenia,SVN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.49216888,51.78650404,56.1513408,60.30252521,64.27654441,67.77784443,73.65477555,79.2379619,83.7183157,86.49448635,87.83534995,89.7574039,93.49907891,97.71798832,100.9969552,100,101.1194359,101.5833858,103.2110812,104.0298285,105.0361077,105.9768847,108.0712048,
Sweden,SWE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.845379053,8.075939724,8.400537855,8.632663256,9.01219803,9.552366765,10.17803523,10.68777682,10.94341373,11.31739382,12.66417316,13.56463238,14.5105166,15.53115304,17.0001123,19.4672369,21.78753032,24.08166342,26.38123761,28.47675423,31.81323597,34.60241121,37.39987962,41.12268682,44.26280782,47.0976224,50.07547468,52.43951241,55.885421,60.31415445,66.02820929,71.47341633,72.19911537,73.79635555,75.68387093,78.55867203,79.3751384,80.6207434,81.24997127,82.00968349,83.28803915,85.37430258,86.73650473,88.26143713,88.64028844,89.35267568,90.97989746,93.60458448,96.71396258,99.01878777,100,101.1842444,102.2580128,103.3372714,105.1739568,107.3464479,109.0567467,111.3330608,
Eswatini,SWZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,1.964701115,2.104683008,2.307306419,2.889455439,3.186749934,3.321031032,3.771704188,4.165701129,4.60559744,5.231392451,5.66086559,5.859581476,6.749047519,7.068744598,7.850898829,8.320961369,9.478954357,9.584466205,11.89744801,12.24149094,15.96105663,17.36207835,19.30459111,22.66161307,25.14768873,29.33462315,31.58821601,35.17184895,37.77642214,39.80503832,49.89280598,54.3545297,59.20019703,62.7554623,65.18490689,69.45896593,72.26591523,75.88954349,83.8014656,91.98880535,94.92984886,100,108.0487613,112.8876687,119.4797064,128.5062763,136.2902568,140.8440412,
Sint Maarten (Dutch part),SXM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.59297856,99.70584865,100,103.8730944,106.3854512,108.3166505,108.6330526,108.737534,,
Seychelles,SYC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.402211864,7.510054902,7.555041679,7.554855601,7.885726888,8.078991881,7.47514657,7.627583203,7.886773836,8.072241082,8.306770326,8.437554638,10.77570379,12.12784708,14.66673511,16.6478057,18.16844466,26.12717684,26.00823562,30.43222827,37.14598768,42.03043705,42.1144349,43.89453111,45.18083629,45.86471489,48.95651524,50.98379469,52.95145929,53.63300168,57.2943739,56.12376104,58.75010656,61.16004587,61.74786839,61.26701431,60.32816524,60.98197532,63.64435915,64.95328908,67.54085094,71.69917827,74.28978805,78.70767666,98.12810337,98.57816317,100,111.7998386,150.8907951,192.3769808,184.27267,192.5580038,209.2308137,217.6767078,222.6613409,227.3143158,225.5159859,230.3080278,
Syrian Arab Republic,SYR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.917137068,2.900642646,2.820940214,3.455685391,3.52878789,3.424616198,3.684575833,3.71912726,3.87992729,3.756727693,3.869588546,4.148491666,3.821173351,4.464815251,5.779731511,6.28582174,6.800192621,7.525320856,8.298774262,9.635980429,11.31960723,13.26164246,13.58048886,14.2655605,15.28731422,15.91368521,20.10268916,25.20986247,32.42356571,39.98702879,47.71846888,51.35009108,53.97869496,57.138112,64.92230687,69.26174069,80.27197946,85.0973213,84.84253904,91.15688352,100,104.5635715,103.19883,103.8153951,114.5388386,128.2450504,138.2350158,154.7778386,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,8.823052084,9.269748027,9.411999722,9.943030862,10.76146676,11.37117935,12.05150282,12.44670629,12.69955677,12.96209976,13.46237875,14.67288203,15.48776749,16.52755336,17.1449721,18.55440891,20.12216841,21.8563008,24.02002556,25.98720752,28.25716526,30.53321162,33.348613,33.35265717,41.37942542,39.26361478,32.61517518,31.59331506,34.55105923,34.11826898,36.85193695,37.98458085,33.08208048,32.64718222,46.86338589,51.0028884,56.84703139,58.99743263,62.97941056,58.21006401,61.28926281,69.74574246,71.0763653,71.13251896,78.0567408,100,109.9844279,113.6160414,123.4424881,111.6429237,118.7782408,128.9698877,130.3850043,124.9852822,125.7924188,115.1252,113.512481,112.3153179,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,12.18049241,11.33433431,11.41542882,11.77785915,11.94979689,11.67207495,12.34179044,12.55753597,12.56518921,13.17316355,12.95959358,14.56570671,14.51147091,14.96631471,21.25696819,20.35060608,23.24243008,28.04371315,24.59316237,26.44920802,29.21730982,32.91254637,35.24497885,40.27095644,41.02782703,42.42336287,44.79686515,45.53997422,46.71753614,47.18113974,48.58522424,49.88298068,51.5019002,47.28040609,64.22682955,71.34586644,75.18993022,76.72082317,84.05275027,84.99004536,93.5310832,97.4271381,107.2300729,105.879659,100.7090639,100.4654564,98.60727324,100,111.7761762,113.5474472,114.2649542,115.4987725,117.4732995,119.4913262,119.3907035,123.5450533,125.7152912,126.1567391,
Thailand,THA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,15.49233669,16.0653413,16.15217435,15.96372099,16.39119487,17.09873271,18.50857943,18.19991321,18.15387007,18.75900571,17.82195612,17.68181793,18.80230333,22.27050907,26.79914858,27.73390916,28.98112667,30.72425413,33.70364119,36.61751559,41.26884921,44.72405166,46.98612918,48.70072617,49.40584771,50.48151319,51.31605101,53.73981766,56.92035317,60.40202494,63.88914387,67.56054872,70.59432417,75.17726363,78.68989323,83.20682146,86.61652352,90.44576949,97.73908824,95.22018553,96.48737532,98.33771942,100,102.1494503,105.7953319,111.1818976,116.8569246,119.7471805,125.8947317,126.1399031,131.287637,136.2018751,138.8022804,141.2714688,143.307849,144.53936,147.9516899,151.3876919,
Tajikistan,TJK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.001377488,0.001321989,0.001398968,0.001362953,0.001461941,0.001553896,0.003102097,0.020908582,0.270590194,0.992180391,3.91445682,20.76951002,34.32398209,64.45547708,81.54486831,100,130.9425962,155.5431006,197.8040708,232.1228255,254.3446485,307.779755,391.7534699,502.0330763,562.9527012,632.9830717,717.3197193,802.5581225,837.3825489,883.1447494,884.3030616,931.1931619,970.4388908,
Turkmenistan,TKM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03E-05,1.98E-05,2.14E-05,1.69E-05,3.49E-05,0.001113076,0.013707828,0.140890374,1.160988631,12.97334375,20.9908759,24.68879723,30.36853018,37.49436858,49.61062232,62.08923183,78.94914666,93.43454962,100,112.2499593,122.6547949,195.9292423,215.0539272,220.0132603,248.3013649,268.8360965,271.9342869,273.7540194,259.6466596,247.0854801,243.2032459,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.10242876,48.62803782,51.51062206,55.46522429,67.08971009,83.04184598,85.88832159,88.51542337,122.6511004,95.12427161,120.2966127,152.8378524,170.9592271,162.6871689,157.5188848,100,80.54055781,102.6044982,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,12.88244115,13.89566658,15.04304008,16.02300137,17.66314087,20.51937113,22.77897344,24.84484042,26.53555687,29.78556482,32.60366965,35.03182599,35.05486937,44.58008568,43.25238469,45.44684766,45.09507113,46.1063889,49.077766,50.58887461,52.22168538,56.70137198,61.99250737,65.64070244,69.9863987,82.04467535,87.08932061,93.35300731,91.16636901,94.52254642,100,102.3916102,103.1551155,104.0481117,105.5119092,107.2979493,110.6200147,
South Asia (IDA & IBRD),TSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.917505414,2.793799633,2.878940955,2.985491421,2.911487843,2.991647651,2.824922174,2.955137727,3.218806,3.217059198,3.277337745,3.494801102,3.88307076,4.705610006,7.411884966,9.233093247,9.971338525,11.30174373,11.65942415,14.54023226,19.91281334,21.42453736,24.02788075,25.55128949,27.08710312,27.42287395,27.08092472,28.3949673,29.57497307,31.69871843,36.60876812,37.34024742,38.90724459,42.67263118,48.33494885,49.94256804,50.86627749,49.0637965,48.15293501,50.22504336,56.27372228,57.8459805,54.8423078,60.58876671,65.97188872,74.76024605,76.05301031,85.75119246,106.1549138,76.82149536,86.60334591,100.2257953,100,102.9296517,105.0530449,92.38117492,93.89050972,96.74360959,
Tunisia,TUN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,7.183831472,7.293593344,7.594924363,7.695869101,7.802130864,8.317015941,8.77306339,9.026317478,9.799042766,12.18949241,12.79830396,13.16914159,14.44039954,15.37396126,16.97098394,19.14305986,21.32742618,24.74144816,27.88378932,29.83041319,30.90344926,31.99207513,33.64629303,36.23846871,39.43806577,41.20351256,44.10292219,46.6130598,48.79983848,51.00854727,53.73806331,56.07921329,64.00059093,66.09448283,68.31619528,70.5592482,73.32118128,74.99664057,77.00985812,79.59090538,82.91428543,86.09581952,87.91008563,93.48917768,96.32480926,100,104.2793107,109.3852081,113.566479,118.6865218,122.8213745,128.8746977,136.0530305,
Turkey,TUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.56E-05,5.83E-05,6.14E-05,6.53E-05,6.69E-05,6.95E-05,7.39E-05,7.82E-05,8.19E-05,8.75E-05,9.50E-05,0.000111111,0.000123306,0.000150348,0.000193937,0.000235263,0.000271994,0.000337515,0.000497973,0.000880023,0.001698472,0.002446769,0.003137415,0.003961245,0.005872024,0.008987395,0.012223477,0.01633206,0.027604142,0.048418998,0.076620352,0.1219521,0.201464183,0.33922424,0.694558705,1.291931578,2.289606519,4.154602362,10.124477,15.62102784,23.32864483,35.6749976,49.07968506,60.52499874,68.05848786,72.89398771,79.72539556,84.68161476,94.8750571,100,107.0126578,115.7754426,124.3639475,132.1600866,141.9686226,153.0803646,165.4772848,183.4208752,
Tuvalu,TUV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.80668621,55.23067524,59.28726571,60.79688868,57.96148097,60.94527873,68.68099309,67.78471386,69.64221414,73.90528813,83.38452013,88.31559928,91.24425294,93.30016496,98.52464698,100,104.1252996,103.9884114,107.6524072,108.3941606,111.25934,111.9440658,112.8490066,115.2319826,121.0689452,126.6752642,127.9420168,129.7332051,
Tanzania,TZA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.559374783,5.498639908,6.733039791,8.62587263,10.81472931,13.46022692,17.65577349,22.39845878,26.72442002,32.22623841,41.03667031,45.51351884,48.95983191,51.55741817,55.21760064,59.88342165,64.08862942,81.04754313,94.39707158,100,115.9384468,126.6777922,138.3909087,154.3700013,170.9523293,184.0715566,193.344111,206.0366432,218.6990311,229.7906151,
Uganda,UGA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,0.053121722,0.077528228,0.097124891,0.214001047,0.507783558,1.426810924,4.137396611,8.913885748,12.86987624,16.21853267,23.52790569,30.61848038,32.71538626,35.78292405,37.41909155,38.57731292,41.96660254,41.91912549,46.5794029,48.69153465,47.14822903,50.8289691,58.75196006,57.72897957,59.11771958,63.44587404,67.48374492,90.44270915,100,104.6317667,127.1497427,132.2675514,136.7708549,143.6154929,148.8391549,158.1820597,
Ukraine,UKR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33E-05,8.47E-05,8.80E-05,0.00010235,0.000200216,0.003726512,0.127998268,1.34841205,6.955242445,11.55583367,13.64441147,15.28338076,19.47101558,23.97192437,26.32987889,27.66549754,29.90812024,34.4380651,42.76957124,49.06898173,60.40500034,77.66787512,87.7791759,100,114.200791,123.102655,128.4416393,148.8661831,206.7478252,242.0957496,295.2880348,
Upper middle income,UMC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
